Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Collateral_Type,Loan_Status
LP04815,Male,Yes,3+,Not Graduate,No,8029,2510.82,178.9,360.0,1.0,Real Estate,Y
LP04816,Male,No,3+,Not Graduate,Yes,3151,5499.0,143.6,360.0,1.0,Real Estate,N
LP04817,Female,No,1,Not Graduate,No,6915,2910.36,115.9,360.0,1.0,Vehicle,N
LP04818,Female,No,0,Not Graduate,No,3691,2560.97,188.3,360.0,1.0,None,Y
LP04819,Female,No,2,Not Graduate,Yes,13485,5066.05,472.5,360.0,0.0,None,Y
LP04820,Male,Yes,3+,Graduate,No,7828,11099.67,210.1,360.0,0.0,Vehicle,Y
LP04821,Male,Yes,0,Graduate,No,10977,1324.05,318.8,360.0,0.0,Real Estate,N
LP04822,Male,No,0,Not Graduate,No,3901,493.41,486.8,360.0,0.0,None,Y
LP04823,Male,No,1,Not Graduate,No,4062,7103.98,232.1,360.0,1.0,Real Estate,N
LP04824,Female,Yes,0,Not Graduate,Yes,9778,1478.36,480.9,360.0,0.0,Vehicle,N
LP04825,Female,No,1,Not Graduate,No,3672,5119.18,619.3,360.0,0.0,None,Y
LP04826,Female,Yes,3+,Graduate,No,13897,4987.29,460.5,360.0,0.0,Real Estate,N
LP04827,Female,Yes,3+,Not Graduate,No,4977,1212.67,528.4,360.0,0.0,Vehicle,N
LP04828,Female,No,2,Not Graduate,No,11987,6741.11,362.0,360.0,0.0,None,Y
LP04829,Male,No,2,Not Graduate,No,6868,1523.54,301.2,360.0,1.0,Vehicle,N
LP04830,Female,No,2,Not Graduate,No,17554,19526.67,236.2,360.0,0.0,None,Y
LP04831,Female,No,0,Not Graduate,No,8409,1165.1,212.5,180.0,0.0,None,Y
LP04832,Female,No,3+,Not Graduate,No,10046,8028.9,259.8,360.0,0.0,None,Y
LP04833,Female,No,1,Not Graduate,No,6078,9774.8,561.0,240.0,0.0,None,Y
LP04834,Male,No,2,Not Graduate,Yes,7317,6238.76,267.4,360.0,0.0,Vehicle,Y
LP04835,Male,Yes,1,Graduate,No,17968,4872.59,358.7,360.0,1.0,Real Estate,N
LP04836,Female,Yes,1,Not Graduate,No,7808,5693.61,555.2,180.0,0.0,Real Estate,N
LP04837,Female,No,2,Not Graduate,No,10414,5350.4,178.7,360.0,0.0,None,Y
LP04838,Male,No,3+,Not Graduate,No,6134,8541.39,361.2,360.0,1.0,Real Estate,N
LP04839,Female,Yes,2,Not Graduate,No,4464,2993.23,452.8,360.0,0.0,None,Y
LP04840,Female,Yes,1,Not Graduate,No,3766,7583.92,226.2,180.0,0.0,Vehicle,N
LP04841,Male,No,2,Not Graduate,No,7419,488.31,272.2,240.0,0.0,None,Y
LP04842,Female,Yes,1,Not Graduate,Yes,13403,9196.39,113.1,360.0,1.0,Real Estate,N
LP04843,Male,Yes,1,Not Graduate,Yes,4840,8992.14,176.3,360.0,1.0,Real Estate,N
LP04844,Male,Yes,2,Graduate,No,15795,4595.15,201.5,360.0,0.0,Real Estate,N
LP04845,Female,Yes,0,Not Graduate,No,9237,592.74,449.9,360.0,0.0,Real Estate,Y
LP04846,Male,Yes,2,Not Graduate,No,4657,1710.95,219.8,360.0,0.0,None,N
LP04847,Male,Yes,0,Graduate,Yes,5050,8503.22,247.5,360.0,0.0,Vehicle,Y
LP04848,Male,Yes,1,Not Graduate,No,6368,5125.47,258.5,360.0,1.0,Vehicle,N
LP04849,Male,Yes,1,Not Graduate,No,8705,7762.13,306.6,360.0,1.0,Vehicle,N
LP04850,Male,No,0,Not Graduate,No,8690,231.95,118.8,360.0,0.0,Vehicle,N
LP04851,Female,Yes,1,Not Graduate,No,8857,574.66,329.8,240.0,0.0,Real Estate,Y
LP04852,Female,Yes,0,Not Graduate,No,5987,5118.74,315.3,360.0,0.0,Vehicle,N
LP04853,Female,Yes,0,Not Graduate,No,5450,1768.6,464.8,360.0,1.0,Real Estate,N
LP04854,Male,No,1,Not Graduate,No,3840,8002.41,176.4,180.0,1.0,Real Estate,N
LP04855,Female,Yes,3+,Not Graduate,No,7207,5051.92,312.8,360.0,0.0,Vehicle,Y
LP04856,Female,No,0,Graduate,No,5933,598.03,134.6,360.0,0.0,Vehicle,N
LP04857,Female,Yes,2,Not Graduate,No,4878,6644.98,346.9,360.0,0.0,Real Estate,N
LP04858,Male,No,2,Not Graduate,No,4588,491.77,277.3,360.0,1.0,None,Y
LP04859,Female,No,1,Not Graduate,No,5948,5773.34,228.1,360.0,0.0,Vehicle,N
LP04860,Female,Yes,3+,Not Graduate,No,5955,7602.75,207.9,360.0,0.0,Real Estate,N
LP04861,Female,No,1,Graduate,No,5117,3870.48,415.3,360.0,0.0,Real Estate,Y
LP04862,Male,Yes,3+,Not Graduate,No,3160,5283.08,132.6,120.0,0.0,Real Estate,Y
LP04863,Female,Yes,0,Not Graduate,Yes,7617,3362.44,236.4,360.0,1.0,Real Estate,Y
LP04864,Female,Yes,0,Not Graduate,No,6485,7407.47,209.3,360.0,0.0,Real Estate,N
LP04865,Male,No,0,Not Graduate,No,15118,2836.43,158.8,360.0,1.0,Real Estate,N
LP04866,Male,Yes,0,Graduate,No,5338,11575.71,101.0,360.0,1.0,Real Estate,N
LP04867,Male,No,2,Not Graduate,No,7945,5972.5,193.3,360.0,1.0,Real Estate,N
LP04868,Female,Yes,2,Not Graduate,No,8997,4757.88,415.3,120.0,0.0,Vehicle,N
LP04869,Female,Yes,1,Not Graduate,Yes,4035,7992.46,412.5,360.0,1.0,Real Estate,N
LP04870,Female,No,3+,Not Graduate,No,5405,3468.07,178.4,360.0,0.0,None,Y
LP04871,Female,No,0,Not Graduate,No,7813,1606.87,292.0,360.0,0.0,Vehicle,N
LP04872,Female,No,0,Not Graduate,No,10020,6942.62,225.9,360.0,0.0,None,Y
LP04873,Male,No,3+,Graduate,No,4355,3216.08,167.0,360.0,1.0,Real Estate,N
LP04874,Female,No,3+,Not Graduate,No,7179,127.28,103.7,360.0,1.0,Real Estate,N
LP04875,Female,Yes,1,Not Graduate,No,11081,3065.5,584.3,360.0,0.0,Vehicle,N
LP04876,Female,No,3+,Not Graduate,No,7823,1961.7,257.7,360.0,0.0,None,Y
LP04877,Male,No,0,Not Graduate,Yes,4942,5904.65,274.0,360.0,1.0,Real Estate,N
LP04878,Male,No,0,Not Graduate,Yes,3089,5399.93,103.6,360.0,0.0,Vehicle,N
LP04879,Female,Yes,0,Not Graduate,No,7724,2912.51,456.9,360.0,0.0,Vehicle,N
LP04880,Female,Yes,0,Not Graduate,No,5065,1212.73,387.1,360.0,0.0,Vehicle,N
LP04881,Male,No,0,Graduate,No,6308,5751.01,240.4,360.0,0.0,Real Estate,N
LP04882,Male,Yes,1,Graduate,No,9887,7058.32,236.6,360.0,0.0,None,Y
LP04883,Female,Yes,0,Not Graduate,No,6871,3591.78,202.1,120.0,0.0,Vehicle,N
LP04884,Male,Yes,1,Not Graduate,No,3070,12441.79,395.5,360.0,1.0,Real Estate,N
LP04885,Female,Yes,0,Not Graduate,No,3448,6181.36,310.7,360.0,0.0,Real Estate,Y
LP04886,Female,No,2,Not Graduate,No,6859,1235.22,287.9,180.0,1.0,Real Estate,Y
LP04887,Male,No,2,Not Graduate,No,3787,12738.33,192.1,360.0,1.0,Real Estate,N
LP04888,Female,Yes,2,Not Graduate,No,4814,437.91,360.2,360.0,0.0,None,Y
LP04889,Female,No,2,Not Graduate,No,4503,273.07,295.1,360.0,0.0,None,Y
LP04890,Female,No,1,Not Graduate,No,5333,6164.44,161.3,360.0,0.0,None,Y
LP04891,Female,Yes,1,Not Graduate,Yes,5483,4540.37,292.6,360.0,0.0,Vehicle,N
LP04892,Female,Yes,3+,Not Graduate,Yes,6182,3034.66,371.9,360.0,0.0,Real Estate,N
LP04893,Female,Yes,0,Not Graduate,No,6036,11501.26,283.2,360.0,0.0,Real Estate,N
LP04894,Female,Yes,2,Not Graduate,No,10284,5989.8,217.1,360.0,0.0,None,Y
LP04895,Female,Yes,1,Not Graduate,Yes,7862,2082.96,492.1,360.0,0.0,None,Y
LP04896,Female,No,0,Not Graduate,No,7738,1013.88,406.8,360.0,0.0,Real Estate,N
LP04897,Female,Yes,0,Not Graduate,No,5202,9717.88,246.2,360.0,0.0,Real Estate,N
LP04898,Female,Yes,1,Not Graduate,No,3200,1870.77,562.5,360.0,0.0,Vehicle,Y
LP04899,Female,Yes,2,Not Graduate,No,5794,11873.94,156.7,360.0,1.0,Real Estate,N
LP04900,Female,Yes,3+,Not Graduate,No,7320,2226.85,318.6,360.0,0.0,None,Y
LP04901,Female,Yes,0,Not Graduate,No,11591,905.13,483.2,360.0,0.0,Real Estate,N
LP04902,Female,Yes,3+,Not Graduate,No,7350,5027.49,343.6,360.0,1.0,Real Estate,N
LP04903,Male,No,2,Not Graduate,No,9041,1764.55,537.2,360.0,1.0,None,N
LP04904,Female,Yes,2,Graduate,No,9446,527.53,408.3,120.0,0.0,None,N
LP04905,Male,No,3+,Graduate,Yes,11726,3987.87,151.8,360.0,1.0,Real Estate,N
LP04906,Female,Yes,2,Not Graduate,Yes,4379,9840.47,337.0,360.0,0.0,None,Y
LP04907,Male,Yes,0,Not Graduate,No,3602,8386.84,174.4,360.0,0.0,Vehicle,N
LP04908,Female,Yes,3+,Not Graduate,No,7896,10868.14,195.7,360.0,0.0,Real Estate,N
LP04909,Female,No,2,Not Graduate,No,11256,2139.0,532.0,360.0,0.0,Vehicle,Y
LP04910,Male,Yes,3+,Graduate,No,6188,8536.31,351.1,360.0,0.0,Real Estate,N
LP04911,Female,Yes,0,Not Graduate,Yes,6577,5257.53,460.0,120.0,0.0,Real Estate,N
LP04912,Female,Yes,2,Not Graduate,No,3885,828.15,499.6,360.0,0.0,Vehicle,N
LP04913,Female,Yes,0,Not Graduate,No,12182,404.37,490.0,360.0,0.0,Vehicle,N
LP04914,Male,Yes,2,Graduate,No,4698,5151.4,198.4,360.0,0.0,Vehicle,Y
LP04915,Female,Yes,1,Not Graduate,No,5314,1161.08,299.7,120.0,1.0,Vehicle,Y
LP04916,Female,Yes,2,Not Graduate,No,4500,237.76,577.8,360.0,0.0,Vehicle,N
LP04917,Female,No,3+,Not Graduate,No,9174,8423.96,370.4,360.0,0.0,None,Y
LP04918,Male,No,2,Not Graduate,No,10763,7256.95,171.1,360.0,0.0,Real Estate,N
LP04919,Female,No,0,Not Graduate,No,15369,1604.8,392.8,360.0,0.0,Real Estate,Y
LP04920,Male,Yes,0,Graduate,Yes,9039,12270.92,262.6,360.0,0.0,Real Estate,N
LP04921,Female,Yes,2,Not Graduate,Yes,17299,9189.96,285.0,180.0,0.0,Vehicle,N
LP04922,Female,No,3+,Not Graduate,Yes,7274,13553.44,141.2,360.0,0.0,None,Y
LP04923,Female,No,1,Not Graduate,No,4411,4870.83,564.8,360.0,0.0,Vehicle,N
LP04924,Male,No,3+,Not Graduate,No,8699,9336.87,242.3,360.0,1.0,Real Estate,N
LP04925,Male,No,1,Not Graduate,No,6762,867.1,208.8,360.0,1.0,Vehicle,N
LP04926,Male,No,0,Not Graduate,No,3894,6072.11,360.1,360.0,0.0,None,N
LP04927,Female,No,3+,Not Graduate,No,9859,8107.56,310.6,240.0,0.0,None,Y
LP04928,Male,No,1,Not Graduate,No,16115,7460.64,156.3,360.0,1.0,Real Estate,Y
LP04929,Male,Yes,2,Not Graduate,No,4473,12261.25,299.4,180.0,0.0,Real Estate,Y
LP04930,Female,Yes,0,Not Graduate,No,5567,3203.07,535.4,360.0,0.0,Real Estate,N
LP04931,Male,Yes,2,Not Graduate,No,9383,14374.03,140.7,360.0,0.0,Real Estate,N
LP04932,Male,Yes,0,Not Graduate,No,4639,9379.1,197.3,360.0,0.0,None,Y
LP04933,Female,Yes,3+,Not Graduate,No,6784,4371.27,345.2,360.0,0.0,None,Y
LP04934,Male,No,3+,Not Graduate,No,10594,6659.59,101.5,360.0,0.0,Real Estate,N
LP04935,Male,Yes,0,Not Graduate,No,8373,9545.64,335.7,360.0,1.0,Real Estate,N
LP04936,Female,Yes,0,Not Graduate,No,6221,5485.73,242.4,360.0,0.0,Vehicle,N
LP04937,Female,No,0,Graduate,No,10964,5142.66,182.8,360.0,0.0,None,Y
LP04938,Female,No,3+,Not Graduate,No,8953,300.83,127.4,180.0,0.0,Vehicle,N
LP04939,Female,No,1,Not Graduate,No,4634,1269.91,376.6,360.0,0.0,Real Estate,N
LP04940,Male,Yes,2,Not Graduate,No,3967,7085.91,278.4,120.0,0.0,Vehicle,N
LP04941,Female,Yes,2,Not Graduate,Yes,11418,7436.16,225.3,360.0,0.0,Vehicle,N
LP04942,Female,Yes,3+,Not Graduate,No,3052,3954.4,382.1,360.0,0.0,Real Estate,N
LP04943,Male,No,2,Graduate,No,3865,6824.55,243.7,360.0,1.0,Real Estate,N
LP04944,Female,Yes,0,Not Graduate,No,3090,6130.34,435.3,360.0,0.0,None,Y
LP04945,Male,No,1,Not Graduate,No,3951,5225.67,248.7,360.0,1.0,Real Estate,N
LP04946,Female,No,2,Not Graduate,No,10906,1535.78,166.0,360.0,1.0,Vehicle,N
LP04947,Female,Yes,1,Graduate,No,7104,11634.87,351.4,360.0,0.0,Real Estate,N
LP04948,Female,Yes,0,Not Graduate,No,12662,8226.42,324.1,360.0,1.0,Real Estate,N
LP04949,Male,Yes,2,Not Graduate,Yes,4815,5699.73,188.3,360.0,0.0,Real Estate,Y
LP04950,Female,No,3+,Not Graduate,No,8300,215.51,296.6,360.0,0.0,Vehicle,N
LP04951,Male,No,1,Not Graduate,Yes,9902,1682.17,196.4,360.0,0.0,Vehicle,Y
LP04952,Female,No,0,Not Graduate,No,5798,445.03,193.0,360.0,1.0,None,Y
LP04953,Male,No,1,Not Graduate,No,9903,3745.58,394.2,360.0,1.0,Vehicle,N
LP04954,Male,No,2,Graduate,No,5298,2533.56,421.4,360.0,1.0,Vehicle,N
LP04955,Female,No,2,Not Graduate,No,8325,3753.12,258.8,360.0,1.0,Real Estate,Y
LP04956,Female,Yes,3+,Not Graduate,No,5124,2839.82,390.0,360.0,0.0,Real Estate,N
LP04957,Male,No,0,Not Graduate,No,6436,7713.57,216.6,360.0,1.0,Real Estate,N
LP04958,Female,No,0,Not Graduate,No,13831,163.32,213.0,360.0,0.0,None,N
LP04959,Male,Yes,3+,Not Graduate,No,3234,6700.28,234.0,360.0,0.0,Real Estate,Y
LP04960,Female,Yes,3+,Not Graduate,No,3810,9245.09,408.9,360.0,0.0,Real Estate,N
LP04961,Male,No,0,Not Graduate,No,10449,7601.69,123.7,360.0,1.0,Vehicle,N
LP04962,Female,Yes,1,Graduate,No,3532,7943.29,404.2,360.0,0.0,Real Estate,N
LP04963,Female,Yes,1,Not Graduate,Yes,5673,1012.84,536.0,360.0,0.0,Vehicle,Y
LP04964,Male,Yes,3+,Not Graduate,No,3311,767.43,257.7,360.0,0.0,Vehicle,Y
LP04965,Male,Yes,1,Graduate,Yes,8076,6949.34,125.1,360.0,0.0,Vehicle,Y
LP04966,Female,Yes,0,Not Graduate,No,5308,7574.95,423.4,360.0,0.0,Real Estate,N
LP04967,Female,No,2,Not Graduate,No,6408,17400.09,336.9,360.0,0.0,None,Y
LP04968,Male,Yes,2,Not Graduate,No,3579,12970.19,222.1,360.0,1.0,Real Estate,N
LP04969,Male,Yes,1,Not Graduate,No,6881,4314.86,272.7,360.0,1.0,Vehicle,Y
LP04970,Male,Yes,3+,Not Graduate,No,5680,6337.59,319.8,360.0,0.0,None,Y
LP04971,Male,Yes,3+,Graduate,No,4682,3545.9,272.4,240.0,0.0,Vehicle,Y
LP04972,Male,No,3+,Not Graduate,No,4909,10099.97,199.3,240.0,1.0,None,N
LP04973,Male,No,3+,Not Graduate,Yes,12226,9638.45,226.4,360.0,1.0,Real Estate,N
LP04974,Male,No,3+,Not Graduate,No,8120,8456.69,274.9,360.0,1.0,Real Estate,N
LP04975,Male,Yes,1,Graduate,No,7693,3255.03,244.1,360.0,0.0,Real Estate,N
LP04976,Male,No,2,Not Graduate,No,10434,1384.47,150.2,360.0,1.0,Real Estate,N
LP04977,Female,Yes,2,Not Graduate,No,5077,9876.96,270.3,360.0,0.0,Real Estate,N
LP04978,Female,Yes,1,Graduate,No,4603,3522.17,468.7,240.0,0.0,Vehicle,N
LP04979,Male,No,3+,Not Graduate,No,6042,4966.31,246.3,360.0,1.0,None,N
LP04980,Male,No,1,Not Graduate,No,6791,5775.31,179.8,360.0,1.0,Real Estate,N
LP04981,Male,No,2,Graduate,No,7614,5905.81,319.6,360.0,1.0,None,Y
LP04982,Male,No,0,Not Graduate,No,8165,2712.53,388.8,360.0,1.0,None,Y
LP04983,Male,No,1,Not Graduate,No,7589,1797.35,382.1,120.0,1.0,Vehicle,N
LP04984,Male,No,3+,Graduate,No,5920,1000.91,428.3,180.0,0.0,None,N
LP04985,Male,Yes,2,Not Graduate,No,5154,12065.07,189.0,360.0,1.0,Real Estate,N
LP04986,Male,Yes,2,Not Graduate,No,8191,5803.34,144.5,360.0,0.0,Real Estate,Y
LP04987,Female,No,2,Not Graduate,No,8193,3584.83,363.8,360.0,0.0,Vehicle,Y
LP04988,Female,Yes,2,Not Graduate,Yes,10042,14055.6,386.1,360.0,1.0,Real Estate,N
LP04989,Male,Yes,3+,Graduate,No,7865,5078.61,108.8,360.0,0.0,Vehicle,Y
LP04990,Female,No,0,Not Graduate,No,11998,5986.25,355.2,360.0,1.0,Vehicle,N
LP04991,Female,Yes,2,Not Graduate,No,3493,1704.08,366.1,360.0,0.0,Real Estate,N
LP04992,Female,Yes,1,Not Graduate,No,8964,2915.35,545.1,360.0,0.0,Real Estate,N
LP04993,Female,Yes,0,Graduate,Yes,3591,8214.07,399.7,360.0,0.0,Real Estate,N
LP04994,Male,No,2,Not Graduate,No,4367,8722.52,205.7,360.0,1.0,Vehicle,Y
LP04995,Male,No,0,Not Graduate,No,3336,4802.41,102.1,180.0,0.0,Vehicle,Y
LP04996,Female,Yes,1,Not Graduate,No,4550,9763.03,256.4,180.0,0.0,None,Y
LP04997,Female,No,2,Not Graduate,No,4210,2178.83,237.8,120.0,0.0,Vehicle,N
LP04998,Male,Yes,1,Not Graduate,No,8984,1182.61,338.1,360.0,0.0,Real Estate,Y
LP04999,Male,No,3+,Not Graduate,No,6276,8024.11,176.0,360.0,0.0,None,Y
LP05000,Female,No,2,Not Graduate,No,8740,623.89,539.6,360.0,0.0,Real Estate,N
LP05001,Female,No,2,Not Graduate,No,5113,1542.06,218.1,360.0,0.0,None,Y
LP05002,Male,No,2,Not Graduate,Yes,7296,5652.35,339.6,360.0,1.0,Real Estate,N
LP05003,Male,Yes,2,Graduate,No,5951,4072.19,396.1,360.0,0.0,Real Estate,N
LP05004,Female,Yes,3+,Not Graduate,No,6078,6477.46,475.9,360.0,0.0,None,Y
LP05005,Male,Yes,2,Not Graduate,No,5404,11947.67,232.1,180.0,1.0,Real Estate,N
LP05006,Female,No,0,Graduate,No,6039,1458.91,187.1,360.0,0.0,Vehicle,Y
LP05007,Female,Yes,2,Graduate,Yes,6093,1936.91,228.7,360.0,0.0,Vehicle,N
LP05008,Male,Yes,3+,Not Graduate,No,14503,4287.59,150.5,360.0,0.0,Vehicle,N
LP05009,Female,No,2,Not Graduate,No,7591,7490.66,156.9,360.0,1.0,Real Estate,N
LP05010,Male,No,0,Not Graduate,No,3307,175.88,371.8,180.0,1.0,None,N
LP05011,Female,Yes,3+,Not Graduate,No,7581,3039.19,348.8,360.0,0.0,None,Y
LP05012,Male,Yes,3+,Graduate,No,8933,7792.33,171.7,120.0,1.0,Real Estate,N
LP05013,Female,Yes,0,Graduate,No,4542,4165.49,189.6,360.0,1.0,Real Estate,N
LP05014,Male,Yes,0,Graduate,No,5685,2972.09,264.0,360.0,0.0,Real Estate,N
LP05015,Female,Yes,0,Not Graduate,No,10238,11705.34,236.9,360.0,0.0,Real Estate,N
LP05016,Male,No,0,Not Graduate,No,4269,279.19,223.9,360.0,1.0,Real Estate,N
LP05017,Female,Yes,0,Not Graduate,Yes,7076,9184.73,625.7,360.0,0.0,Vehicle,N
LP05018,Female,No,3+,Not Graduate,No,13765,7973.17,343.1,360.0,0.0,None,N
LP05019,Male,No,3+,Not Graduate,No,3457,5635.18,424.4,360.0,0.0,None,N
LP05020,Male,No,2,Not Graduate,No,9369,3527.26,341.8,360.0,1.0,Vehicle,N
LP05021,Male,Yes,2,Not Graduate,No,10322,5379.96,161.5,360.0,1.0,Vehicle,N
LP05022,Male,Yes,1,Graduate,Yes,13641,17724.01,109.8,120.0,0.0,Real Estate,N
LP05023,Female,Yes,2,Not Graduate,No,8996,7900.88,333.2,360.0,0.0,Real Estate,N
LP05024,Male,No,2,Not Graduate,No,5847,2993.61,322.3,360.0,1.0,Vehicle,N
LP05025,Male,No,0,Not Graduate,No,14471,4628.77,278.3,360.0,1.0,None,N
LP05026,Male,No,0,Graduate,No,9019,5485.03,427.4,120.0,0.0,Vehicle,N
LP05027,Female,Yes,2,Not Graduate,Yes,5665,5801.83,419.8,180.0,0.0,None,N
LP05028,Male,No,1,Not Graduate,No,5919,7566.39,550.3,360.0,1.0,Vehicle,N
LP05029,Male,No,0,Not Graduate,No,3236,8890.17,298.0,360.0,1.0,Vehicle,N
LP05030,Male,Yes,2,Not Graduate,No,10371,5570.22,155.1,360.0,0.0,Vehicle,Y
LP05031,Male,No,2,Not Graduate,No,3198,6117.42,263.9,240.0,0.0,None,Y
LP05032,Male,No,3+,Not Graduate,No,4614,2513.19,243.9,180.0,1.0,None,Y
LP05033,Female,Yes,1,Not Graduate,No,4856,3788.0,475.5,180.0,0.0,None,N
LP05034,Male,Yes,3+,Not Graduate,Yes,5869,6078.02,214.7,360.0,0.0,Vehicle,Y
LP05035,Female,Yes,1,Not Graduate,Yes,11169,959.04,430.4,360.0,1.0,Vehicle,Y
LP05036,Female,Yes,0,Not Graduate,No,3875,3491.3,397.0,180.0,1.0,Real Estate,N
LP05037,Male,No,1,Not Graduate,No,5932,3897.56,309.7,360.0,1.0,Vehicle,N
LP05038,Male,No,2,Not Graduate,No,11640,7542.68,290.0,360.0,1.0,Vehicle,Y
LP05039,Female,Yes,2,Not Graduate,No,6424,6922.97,304.1,360.0,0.0,None,Y
LP05040,Female,No,1,Not Graduate,No,5083,4580.58,603.7,120.0,0.0,Real Estate,N
LP05041,Female,Yes,1,Not Graduate,No,8762,2160.07,309.7,360.0,0.0,Vehicle,N
LP05042,Female,Yes,1,Graduate,Yes,4508,10798.52,152.6,360.0,0.0,None,Y
LP05043,Female,Yes,3+,Not Graduate,No,11678,3287.72,558.2,360.0,0.0,Vehicle,Y
LP05044,Male,No,1,Not Graduate,No,3541,1208.25,448.4,360.0,1.0,None,N
LP05045,Female,No,0,Not Graduate,No,7460,1402.27,197.1,360.0,0.0,Vehicle,N
LP05046,Female,Yes,3+,Not Graduate,Yes,4101,6518.97,270.4,360.0,0.0,None,N
LP05047,Male,No,3+,Not Graduate,No,3811,3445.45,124.3,360.0,1.0,Vehicle,N
LP05048,Male,No,1,Not Graduate,No,7842,3256.58,253.7,360.0,1.0,Vehicle,N
LP05049,Female,No,0,Not Graduate,No,15005,2025.01,155.2,240.0,1.0,Vehicle,N
LP05050,Female,Yes,3+,Not Graduate,No,6297,3964.05,238.7,360.0,0.0,None,Y
LP05051,Female,Yes,2,Not Graduate,No,5528,9708.17,214.3,360.0,0.0,Real Estate,N
LP05052,Female,Yes,3+,Not Graduate,Yes,7220,5874.38,315.0,120.0,1.0,Real Estate,N
LP05053,Male,Yes,1,Not Graduate,No,4461,10589.74,174.0,360.0,0.0,Real Estate,N
LP05054,Female,No,0,Not Graduate,No,8138,3666.91,309.1,360.0,0.0,None,Y
LP05055,Male,Yes,1,Not Graduate,Yes,4378,11121.8,287.8,360.0,1.0,Real Estate,Y
LP05056,Male,No,2,Not Graduate,No,4326,2671.26,323.8,360.0,1.0,None,N
LP05057,Female,No,2,Not Graduate,No,6236,9580.65,122.3,360.0,1.0,Vehicle,Y
LP05058,Female,Yes,2,Not Graduate,Yes,7987,11580.2,336.9,360.0,0.0,Real Estate,Y
LP05059,Male,No,1,Not Graduate,No,6595,980.94,337.0,360.0,1.0,Vehicle,N
LP05060,Male,No,3+,Graduate,No,3874,8327.85,396.3,360.0,0.0,Real Estate,Y
LP05061,Female,No,1,Not Graduate,No,9580,2401.34,117.6,360.0,0.0,None,Y
LP05062,Male,Yes,0,Graduate,No,5746,6396.78,281.4,360.0,0.0,Real Estate,N
LP05063,Male,No,3+,Not Graduate,No,9897,4627.92,332.2,360.0,1.0,Vehicle,Y
LP05064,Male,No,2,Not Graduate,No,8598,2334.08,158.1,360.0,0.0,None,N
LP05065,Male,No,1,Graduate,No,9798,5773.54,125.1,360.0,1.0,Vehicle,N
LP05066,Female,No,2,Graduate,No,5830,3710.24,165.0,360.0,1.0,None,Y
LP05067,Male,No,2,Not Graduate,Yes,3868,8408.19,226.6,360.0,0.0,Vehicle,Y
LP05068,Female,No,0,Not Graduate,No,4550,8661.64,151.0,360.0,0.0,None,Y
LP05069,Female,Yes,3+,Not Graduate,No,5193,7709.36,335.5,180.0,1.0,Real Estate,N
LP05070,Female,Yes,0,Not Graduate,No,7525,8679.18,288.5,120.0,0.0,Real Estate,N
LP05071,Female,Yes,0,Not Graduate,No,7188,2125.21,370.8,360.0,0.0,None,N
LP05072,Male,Yes,0,Graduate,No,3654,4065.28,122.3,360.0,0.0,None,N
LP05073,Male,Yes,2,Not Graduate,Yes,6511,5127.8,228.0,360.0,0.0,Real Estate,N
LP05074,Male,No,0,Not Graduate,No,12350,2424.74,213.8,240.0,1.0,Real Estate,N
LP05075,Female,Yes,0,Not Graduate,No,9935,10653.97,422.5,360.0,0.0,Real Estate,N
LP05076,Male,No,3+,Not Graduate,No,4712,3286.64,420.7,360.0,1.0,Vehicle,N
LP05077,Female,Yes,3+,Not Graduate,No,6280,1593.8,548.7,360.0,0.0,None,N
LP05078,Male,No,0,Graduate,No,6237,3590.82,169.4,360.0,0.0,Vehicle,Y
LP05079,Female,Yes,3+,Not Graduate,Yes,10455,2142.58,179.9,240.0,1.0,Real Estate,Y
LP05080,Male,No,3+,Graduate,No,3346,695.91,257.6,360.0,1.0,Real Estate,N
LP05081,Male,No,0,Not Graduate,Yes,6336,5608.28,129.4,360.0,0.0,Real Estate,Y
LP05082,Female,No,2,Not Graduate,No,6470,2023.4,232.6,360.0,0.0,None,N
LP05083,Male,No,0,Not Graduate,No,10201,6927.37,366.4,360.0,1.0,Vehicle,Y
LP05084,Female,Yes,3+,Not Graduate,No,4917,4736.78,438.8,360.0,0.0,Real Estate,N
LP05085,Male,Yes,2,Graduate,No,3578,8229.77,175.3,360.0,1.0,None,Y
LP05086,Male,No,1,Graduate,No,9250,4304.02,237.6,360.0,1.0,None,Y
LP05087,Female,No,2,Not Graduate,No,9685,6066.03,157.9,360.0,0.0,None,Y
LP05088,Male,No,3+,Not Graduate,No,4570,3069.41,158.1,360.0,1.0,None,Y
LP05089,Male,No,2,Not Graduate,No,7852,8831.74,223.3,360.0,0.0,Real Estate,Y
LP05090,Male,No,0,Graduate,Yes,6360,3049.77,233.2,360.0,0.0,None,Y
LP05091,Male,No,1,Not Graduate,No,11142,3296.49,232.3,360.0,1.0,Vehicle,N
LP05092,Male,No,1,Not Graduate,No,4713,2839.58,355.4,360.0,1.0,Vehicle,N
LP05093,Male,No,1,Not Graduate,Yes,8047,1642.73,151.1,360.0,1.0,Vehicle,N
LP05094,Male,Yes,3+,Not Graduate,No,7986,2854.31,391.7,360.0,0.0,Vehicle,Y
LP05095,Male,Yes,3+,Not Graduate,No,5638,973.52,227.6,360.0,0.0,Vehicle,Y
